id,c_rss_id,comment_id,issue_id,comment,sentence,author,tagged,isRelevant,label,isIssue,isAlternative,isPro,isCon,isDecision
62,1350,18691,1960,"Sorry, lost a word.
EGlibc/glibc lack support of CJK UNIFIED IDEOGRAPH EXTENSION A/B/C/D defined in iso10646:2011.
CJK UNIFIED IDEOGRAPH EXTENSION A is included in GB18030:2005, and GB18030:2005 is the China locale standard.","CJK UNIFIED IDEOGRAPH EXTENSION A is included in GB18030:2005, and GB18030:2005 is the China locale standard.",An Yang (euroford),NULL,0,NULL,0,0,0,0,0
63,1351,18692,1960,All of the lost 686 Chinese characters locate in CJK UNIFIED IDEOGRAPH EXTENSION A block.,All of the lost 686 Chinese characters locate in CJK UNIFIED IDEOGRAPH EXTENSION A block.,An Yang (euroford),NULL,0,NULL,0,0,0,0,0
64,1352,18693,1960,"Created attachment 5880
example characters in CJK extension A.","Created attachment 5880
example characters in CJK extension A.",An Yang (euroford),NULL,0,NULL,0,0,0,0,0
65,1353,18694,1960,Something is wrong in iso14651_t1_pinyin and iso14651_t1,Something is wrong in iso14651_t1_pinyin and iso14651_t1,An Yang (euroford),NULL,1,issue,1,0,0,0,0
66,1354,18695,1960,"This patch can fix this bug, when sort -u was executed in any LANG except for zh_CN.","This patch can fix this bug, when sort -u was executed in any LANG except for zh_CN.",An Yang (euroford),NULL,1,alternative,0,1,0,0,0
67,1355,18696,1960,"There are 25496 Chinese characters in iso14651_t1_pinyin, most of them distribute over CJK unified ideographs and CJK unified ideographs extension A.
But there are 27552 Chinese characters in CJK unified ideographs and extension A, more than 2000 Chinese characters without pinyin were losted.
So my suggestion is just add the losted characters at the end of the iso14651_t1_pinyin, in the order of unicode.
Could you give me any feedback?","There are 25496 Chinese characters in iso14651_t1_pinyin, most of them distribute over CJK unified ideographs and CJK unified ideographs extension A.",An Yang (euroford),NULL,1,pro,0,0,1,0,0
68,1356,18696,1960,"There are 25496 Chinese characters in iso14651_t1_pinyin, most of them distribute over CJK unified ideographs and CJK unified ideographs extension A.
But there are 27552 Chinese characters in CJK unified ideographs and extension A, more than 2000 Chinese characters without pinyin were losted.
So my suggestion is just add the losted characters at the end of the iso14651_t1_pinyin, in the order of unicode.
Could you give me any feedback?","But there are 27552 Chinese characters in CJK unified ideographs and extension A, more than 2000 Chinese characters without pinyin were losted.",An Yang (euroford),NULL,1,issue,1,0,0,0,0
69,1357,18696,1960,"There are 25496 Chinese characters in iso14651_t1_pinyin, most of them distribute over CJK unified ideographs and CJK unified ideographs extension A.
But there are 27552 Chinese characters in CJK unified ideographs and extension A, more than 2000 Chinese characters without pinyin were losted.
So my suggestion is just add the losted characters at the end of the iso14651_t1_pinyin, in the order of unicode.
Could you give me any feedback?","So my suggestion is just add the losted characters at the end of the iso14651_t1_pinyin, in the order of unicode.",An Yang (euroford),NULL,1,alternative,0,1,0,0,0
70,1358,18696,1960,"There are 25496 Chinese characters in iso14651_t1_pinyin, most of them distribute over CJK unified ideographs and CJK unified ideographs extension A.
But there are 27552 Chinese characters in CJK unified ideographs and extension A, more than 2000 Chinese characters without pinyin were losted.
So my suggestion is just add the losted characters at the end of the iso14651_t1_pinyin, in the order of unicode.
Could you give me any feedback?",Could you give me any feedback?,An Yang (euroford),NULL,0,NULL,0,0,0,0,0
71,1796,18892,1982,Status changed to 'Confirmed' because the bug affects multiple users.,Status changed to 'Confirmed' because the bug affects multiple users.,Unknown/Deactivated User,NULL,1,decision,0,0,0,0,1
72,1797,18893,1982,"I get exactly the same messages as in comment #3.
This happens on an upgraded Oneiric, using a PPA (https://launchpad.net/~ferramroberto/+archive/minitube) for the Minitube version 1.6",I get exactly the same messages as in comment #3.,sanmiguel9 (againsttcpa84),NULL,0,NULL,0,0,0,0,0
73,1798,18893,1982,"I get exactly the same messages as in comment #3.
This happens on an upgraded Oneiric, using a PPA (https://launchpad.net/~ferramroberto/+archive/minitube) for the Minitube version 1.6","This happens on an upgraded Oneiric, using a PPA (https://launchpad.net/~ferramroberto/+archive/minitube) for the Minitube version 1.6",sanmiguel9 (againsttcpa84),NULL,1,issue,1,0,0,0,0
74,1799,18894,1982,"Negative on that. I have phonon installed here with the gstreamer backend. Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.",Negative on that.,Martin-Éric Racine (q-funk),NULL,0,NULL,0,0,0,0,0
75,1800,18894,1982,"Negative on that. I have phonon installed here with the gstreamer backend. Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.",I have phonon installed here with the gstreamer backend.,Martin-Éric Racine (q-funk),NULL,1,issue,1,0,0,0,0
76,1801,18894,1982,"Negative on that. I have phonon installed here with the gstreamer backend. Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.","Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.",Martin-Éric Racine (q-funk),NULL,1,issue,1,0,0,0,0
77,1802,18895,1982,"Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!
I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube. And in addition, minitubes works out-of-the-box in a 11.10 LiveSystem. Something must have been screwed up on my second machine...","Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!",sanmiguel9 (againsttcpa84),NULL,1,"alternative, pro",0,1,1,0,0
78,1803,18895,1982,"Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!
I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube. And in addition, minitubes works out-of-the-box in a 11.10 LiveSystem. Something must have been screwed up on my second machine...","I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube.",sanmiguel9 (againsttcpa84),NULL,1,issue,1,0,0,0,0
79,1804,18895,1982,"Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!
I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube. And in addition, minitubes works out-of-the-box in a 11.10 LiveSystem. Something must have been screwed up on my second machine...","And in addition, minitubes works out-of-the-box in a 11.10 LiveSystem.",sanmiguel9 (againsttcpa84),NULL,1,pro,0,0,1,0,0
80,1805,18895,1982,"Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!
I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube. And in addition, minitubes works out-of-the-box in a 11.10 LiveSystem. Something must have been screwed up on my second machine...",Something must have been screwed up on my second machine...,sanmiguel9 (againsttcpa84),NULL,0,NULL,0,0,0,0,0
81,1806,18896,1982,"It appears that 'gstreamer0.10-plugins-good' used to provide /usr/lib/gstreamer-0.10/libgstqtdemux.so until Natty. This is no longer the case since Oneiric and it breaks some user applications, as seen above with Minitube.",It appears that 'gstreamer0.10-plugins-good' used to provide /usr/lib/gstreamer-0.10/libgstqtdemux.so until Natty.,Martin-Éric Racine (q-funk),NULL,1,issue,1,0,0,0,0
82,1807,18896,1982,"It appears that 'gstreamer0.10-plugins-good' used to provide /usr/lib/gstreamer-0.10/libgstqtdemux.so until Natty. This is no longer the case since Oneiric and it breaks some user applications, as seen above with Minitube.","This is no longer the case since Oneiric and it breaks some user applications, as seen above with Minitube.",Martin-Éric Racine (q-funk),NULL,1,issue,1,0,0,0,0
83,1808,18897,1982,Status changed to 'Confirmed' because the bug affects multiple users.,Status changed to 'Confirmed' because the bug affects multiple users.,Unknown/Deactivated User,NULL,1,decision,0,0,0,0,1
84,1809,18898,1982,"This issue has returned to Precise.  However, the workaround no longer works, because libgstisomp4.so has changed location:
/usr/lib/i386-linux-gnu/gstreamer-0.10/libgstisomp4.so",This issue has returned to Precise.,Martin-Éric Racine (q-funk),NULL,0,NULL,0,0,0,0,0
85,1810,18898,1982,"This issue has returned to Precise.  However, the workaround no longer works, because libgstisomp4.so has changed location:
/usr/lib/i386-linux-gnu/gstreamer-0.10/libgstisomp4.so","However, the workaround no longer works, because libgstisomp4.so has changed location:
/usr/lib/i386-linux-gnu/gstreamer-0.10/libgstisomp4.so",Martin-Éric Racine (q-funk),NULL,1,issue,1,0,0,0,0
86,1811,117258,1982,Status changed to 'Confirmed' because the bug affects multiple users.,Status changed to 'Confirmed' because the bug affects multiple users.,Unknown/Deactivated User,NULL,1,decision,0,0,0,0,1
87,1812,117259,1982,"I get exactly the same messages as in comment #3.
This happens on an upgraded Oneiric, using a PPA (https://launchpad.net/~ferramroberto/+archive/minitube) for the Minitube version 1.6",I get exactly the same messages as in comment #3.,sanmiguel9 (againsttcpa84),NULL,0,NULL,0,0,0,0,0
88,1813,117259,1982,"I get exactly the same messages as in comment #3.
This happens on an upgraded Oneiric, using a PPA (https://launchpad.net/~ferramroberto/+archive/minitube) for the Minitube version 1.6","This happens on an upgraded Oneiric, using a PPA (https://launchpad.net/~ferramroberto/+archive/minitube) for the Minitube version 1.6",sanmiguel9 (againsttcpa84),NULL,1,issue,1,0,0,0,0
89,1814,117260,1982,"Negative on that. I have phonon installed here with the gstreamer backend. Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.",Negative on that.,Martin-Éric Racine (q-funk),NULL,0,NULL,0,0,0,0,0
90,1815,117260,1982,"Negative on that. I have phonon installed here with the gstreamer backend. Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.",I have phonon installed here with the gstreamer backend.,Martin-Éric Racine (q-funk),NULL,1,issue,1,0,0,0,0
91,1816,117260,1982,"Negative on that. I have phonon installed here with the gstreamer backend. Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.","Minitube really is complaining about a missing plug-in for the Quicktime protocol, not about a missing generic multimedia backend.",Martin-Éric Racine (q-funk),NULL,1,issue,1,0,0,0,0
92,1817,117261,1982,"Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!
I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube. And in addition, minitubes works out-of-the-box in a 11.10 LiveSystem. Something must have been screwed up on my second machine...","Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!",sanmiguel9 (againsttcpa84),NULL,1,"alternative, pro",0,1,1,0,0
93,1818,117261,1982,"Ok, it works for me now
puhhh :-)
Found the solution in this thread https://bbs.archlinux.org/viewtopic.php?pid=951463#p951463
sudo ln -s /usr/lib/gstreamer-0.10/libgstisomp4.so /usr/lib/gstreamer-0.10/libgstqtdemux.so
et voilà!
I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube. And in addition, minitubes works out-of-the-box in a 11.10 LiveSystem. Something must have been screwed up on my second machine...","I upgraded from Ubuntu 11.04 to 11.10 on two machines, but only one machine was causing troubles with minitube.",sanmiguel9 (againsttcpa84),NULL,1,issue,1,0,0,0,0
